source_id,phot_g_mean_mag,bp_rp,teff_gspphot,target_id,target_ra,target_dec,target_separation (deg)
3216424149536625024,15.702952,1.7322044,4202.634,Horsehead nebula,85.24583,-2.45833,0.3104265044404757
3216484107279310208,16.811157,1.5755215,,Horsehead nebula,85.24583,-2.45833,0.3105122308906152
3216494342191189760,20.373434,1.8671227,,Horsehead nebula,85.24583,-2.45833,0.31055696702201285
3216525506468622080,20.710613,1.6409264,,Horsehead nebula,85.24583,-2.45833,0.310621423273985
3216463865101556736,19.691994,2.5175323,,Horsehead nebula,85.24583,-2.45833,0.31067961373516667
3216421946217725696,19.398407,1.5652428,,Horsehead nebula,85.24583,-2.45833,0.31069254816022807
3216484102986434432,11.487956,0.7955904,5730.8276,Horsehead nebula,85.24583,-2.45833,0.3107869491086376
3216424660637039232,19.37769,2.1579113,,Horsehead nebula,85.24583,-2.45833,0.3110586760372036
3216527464976467840,18.645025,1.8761978,3754.6873,Horsehead nebula,85.24583,-2.45833,0.3111149655751222
3216423217528077568,19.117046,1.3447266,,Horsehead nebula,85.24583,-2.45833,0.3111328510273616
3216262001634401792,18.80166,2.139227,3866.992,Horsehead nebula,85.24583,-2.45833,0.31118293166608324
3216424802370759168,20.71021,2.1637611,,Horsehead nebula,85.24583,-2.45833,0.311353278350134
3216497129619590272,21.068438,1.0942421,,Horsehead nebula,85.24583,-2.45833,0.3114446926322106
3216422942650152192,18.545038,2.1217651,4207.364,Horsehead nebula,85.24583,-2.45833,0.3114511036684147
3216527366190518272,15.608326,1.2690706,5843.558,Horsehead nebula,85.24583,-2.45833,0.3114548106856431
3216527469268412800,20.805922,1.40909,,Horsehead nebula,85.24583,-2.45833,0.3114658330775441
3216500909192010624,18.116013,1.5366001,4788.8325,Horsehead nebula,85.24583,-2.45833,0.3114818236944147
3216497915600740480,20.748915,1.5232582,,Horsehead nebula,85.24583,-2.45833,0.31155735569343906
3216524716195026816,20.890585,2.2279396,,Horsehead nebula,85.24583,-2.45833,0.3115630475973783
3216423286252377088,20.45097,2.1650848,,Horsehead nebula,85.24583,-2.45833,0.3115775979496958
3216436415963143040,16.204554,1.5002584,5671.403,Horsehead nebula,85.24583,-2.45833,0.31158107814287594
3216527121381740800,20.89841,0.6988449,,Horsehead nebula,85.24583,-2.45833,0.3116332425960474
3216527361898652416,17.93144,1.7655544,4047.5862,Horsehead nebula,85.24583,-2.45833,0.31165821353843814
3216527018302524032,20.939829,0.91734695,,Horsehead nebula,85.24583,-2.45833,0.3117013643217983
3216422122312070272,14.432311,1.3051968,6665.7017,Horsehead nebula,85.24583,-2.45833,0.3117034894689592
3216436480387206656,18.838512,1.8067551,3615.431,Horsehead nebula,85.24583,-2.45833,0.3117129314005797
3216529943170883584,16.961908,2.3323889,3578.1338,Horsehead nebula,85.24583,-2.45833,0.31178588229456605
3216424596213229056,17.535284,1.693718,,Horsehead nebula,85.24583,-2.45833,0.3118847046182513
3216424110881234688,18.155401,1.5179787,4451.508,Horsehead nebula,85.24583,-2.45833,0.3118973358105031
3216465106343645184,20.263836,2.3227062,,Horsehead nebula,85.24583,-2.45833,0.31201543252594677
3216424591918595840,20.091787,2.2024689,,Horsehead nebula,85.24583,-2.45833,0.31202148482042524
3216497335779234304,14.743159,1.4570189,6334.252,Horsehead nebula,85.24583,-2.45833,0.3120325539222492
3216446547791654528,20.960133,1.0566578,,Horsehead nebula,85.24583,-2.45833,0.3120552055300014
3216435002921874176,20.553738,1.9460068,,Horsehead nebula,85.24583,-2.45833,0.3122626255848453
3216423870362877312,18.702042,2.1069279,3741.4116,Horsehead nebula,85.24583,-2.45833,0.31229045154459956
3216424733651448960,20.755396,1.3317394,,Horsehead nebula,85.24583,-2.45833,0.3124505337603514
3216527469269731456,19.063251,1.5520344,,Horsehead nebula,85.24583,-2.45833,0.3124711032770623
3216494586998982400,20.933895,1.248291,,Horsehead nebula,85.24583,-2.45833,0.3125852239224581
3216262624405709952,20.773438,1.6248188,,Horsehead nebula,85.24583,-2.45833,0.31260413169807655
3216424596213228800,19.316748,1.1895733,,Horsehead nebula,85.24583,-2.45833,0.3127036308953233
3216423874657807872,18.305466,1.3581657,4590.5527,Horsehead nebula,85.24583,-2.45833,0.3127790514750861
3216421950512485120,19.547388,3.0567112,,Horsehead nebula,85.24583,-2.45833,0.31282701227218207
3216421946217724160,17.300146,1.9860401,4337.169,Horsehead nebula,85.24583,-2.45833,0.31305319514177954
3216525369031019904,16.995996,1.4700603,5085.86,Horsehead nebula,85.24583,-2.45833,0.31305674408279816
3216446479070164352,20.819204,1.6946983,,Horsehead nebula,85.24583,-2.45833,0.3131324136092734
3216446930043070592,19.750885,1.2744675,,Horsehead nebula,85.24583,-2.45833,0.3131528701834486
3216527434908668416,20.065735,1.5972767,,Horsehead nebula,85.24583,-2.45833,0.3132032296442619
3216524578756965376,19.047146,1.6672459,,Horsehead nebula,85.24583,-2.45833,0.31325602264775837
3216527121376621056,20.236164,1.5339394,,Horsehead nebula,85.24583,-2.45833,0.31325635843132543
3216439542699331712,15.700268,2.5669146,3530.805,Horsehead nebula,85.24583,-2.45833,0.31335369148190073
3216424012096746368,19.8459,1.9906349,,Horsehead nebula,85.24583,-2.45833,0.31338137813757916
3216436205509277184,20.308458,1.3749428,,Horsehead nebula,85.24583,-2.45833,0.3134046578217664
3216478334844004480,20.796295,2.0150356,,Horsehead nebula,85.24583,-2.45833,0.31344611873647443
3216497090966070784,17.69444,3.2960682,,Horsehead nebula,85.24583,-2.45833,0.3135407165255365
3216526983939543808,20.463049,1.6398201,,Horsehead nebula,85.24583,-2.45833,0.313571158694514
3216424179600522496,18.260529,1.8249187,5144.9873,Horsehead nebula,85.24583,-2.45833,0.31358719688704717
3216435277802685312,19.937523,2.3001423,,Horsehead nebula,85.24583,-2.45833,0.31360674199834243
3216524922360014592,20.371305,1.850565,,Horsehead nebula,85.24583,-2.45833,0.31363801998283725
3216527503628148608,20.446726,2.461832,,Horsehead nebula,85.24583,-2.45833,0.3136735268010467
3216445693091882624,21.057594,1.7302704,,Horsehead nebula,85.24583,-2.45833,0.31387025966347704
3216424596213229184,19.117012,1.1809349,,Horsehead nebula,85.24583,-2.45833,0.3139521592871245
3216527430617297280,18.318256,1.3717976,4777.2847,Horsehead nebula,85.24583,-2.45833,0.31405023138579236
3216424591917558144,17.883322,1.5878716,4482.731,Horsehead nebula,85.24583,-2.45833,0.314097654925855
3216497919894778880,19.436977,1.4356537,,Horsehead nebula,85.24583,-2.45833,0.31416944153097454
3216237919752868608,20.597185,1.7332268,,Horsehead nebula,85.24583,-2.45833,0.31418019076995657
3216262143369643136,16.277382,2.9887857,,Horsehead nebula,85.24583,-2.45833,0.31422338316795917
3216436480387202176,16.778513,3.2151337,,Horsehead nebula,85.24583,-2.45833,0.3142532555441257
3216533310423927936,20.421026,1.6889591,,Horsehead nebula,85.24583,-2.45833,0.31431020377393337
3216530389847863936,20.98874,1.6882534,,Horsehead nebula,85.24583,-2.45833,0.31432087686190896
3216424729356517120,18.290138,1.5469551,4230.3716,Horsehead nebula,85.24583,-2.45833,0.31433566603042523
3216421946217725440,17.709183,1.5094109,4995.386,Horsehead nebula,85.24583,-2.45833,0.3143448874645542
3216527361895916544,18.543274,1.5105171,4154.3955,Horsehead nebula,85.24583,-2.45833,0.31454322090489223
3216494342186879104,18.26075,2.3933182,3765.4768,Horsehead nebula,85.24583,-2.45833,0.3145823968824032
3216483866760360064,19.448128,3.6841679,,Horsehead nebula,85.24583,-2.45833,0.31463953558848745
3216494582705089024,18.594158,1.5040798,4084.6853,Horsehead nebula,85.24583,-2.45833,0.3146449714328711
3216527160032090496,19.397472,1.7038975,,Horsehead nebula,85.24583,-2.45833,0.31466062651846183
3216527121377721088,18.953285,1.9774189,3712.1733,Horsehead nebula,85.24583,-2.45833,0.3147121733429252
3216495549072846976,19.38617,1.3438721,,Horsehead nebula,85.24583,-2.45833,0.31475845242565037
3216436415963143424,15.688597,1.8293791,5510.3716,Horsehead nebula,85.24583,-2.45833,0.3149960982981928
3216424802370761728,20.489851,2.3699913,,Horsehead nebula,85.24583,-2.45833,0.31501321281658656
3216533344783662592,19.679771,1.2439556,,Horsehead nebula,85.24583,-2.45833,0.3150226133879554
3216439435325709952,18.588509,3.8085155,,Horsehead nebula,85.24583,-2.45833,0.3150279488049811
3216422191031547904,16.407795,1.9683781,4328.052,Horsehead nebula,85.24583,-2.45833,0.31504855649768293
3216439542699332480,19.271082,1.718399,,Horsehead nebula,85.24583,-2.45833,0.3150972155532383
3216500904897167232,18.952272,,,Horsehead nebula,85.24583,-2.45833,0.31510824369871554
3216494552640442368,19.521954,1.8514023,,Horsehead nebula,85.24583,-2.45833,0.3151381419337889
3216237885393131648,20.526468,1.6284313,,Horsehead nebula,85.24583,-2.45833,0.3151623950686703
3216500909190782720,16.168167,1.3899269,6020.864,Horsehead nebula,85.24583,-2.45833,0.3152191645480873
3216424802370761344,20.548132,1.6893654,,Horsehead nebula,85.24583,-2.45833,0.3152477005781423
3216436033710554496,20.113419,1.3160553,,Horsehead nebula,85.24583,-2.45833,0.31526564433001353
3216424110881227520,19.737974,1.3696346,,Horsehead nebula,85.24583,-2.45833,0.3152849332679796
3216465033333235328,20.859165,2.3263988,,Horsehead nebula,85.24583,-2.45833,0.3154345244397588
3216497537642775424,20.632746,1.3416328,,Horsehead nebula,85.24583,-2.45833,0.31546567979944085
3216501007976399744,17.47756,1.6165295,4683.447,Horsehead nebula,85.24583,-2.45833,0.31551631603458513
3216497331484281472,16.404097,1.3773222,5925.8525,Horsehead nebula,85.24583,-2.45833,0.3157080084982221
3216527366190518528,17.51888,1.3022022,4997.265,Horsehead nebula,85.24583,-2.45833,0.3157098464640555
3216445688797172864,15.442803,1.4215384,5772.209,Horsehead nebula,85.24583,-2.45833,0.3157783081447601
3216262177728106112,20.76679,1.9483395,,Horsehead nebula,85.24583,-2.45833,0.3157909092798494
3216533344784990080,16.785017,1.6778975,5587.563,Horsehead nebula,85.24583,-2.45833,0.3158555647518142
3216501111055648384,19.597172,1.6676388,,Horsehead nebula,85.24583,-2.45833,0.3158602594388193
3216238362134344832,19.639044,3.1510887,,Horsehead nebula,85.24583,-2.45833,0.3159612084422663
3216424591918591744,19.529112,2.5662365,,Horsehead nebula,85.24583,-2.45833,0.31600361056783705
3216527533694602624,18.12356,2.352623,3825.264,Horsehead nebula,85.24583,-2.45833,0.31605533588038415
3216525369031016320,19.346575,1.6673317,,Horsehead nebula,85.24583,-2.45833,0.31605865664346605
3216424729356516352,17.678843,1.5726795,4367.7314,Horsehead nebula,85.24583,-2.45833,0.316142653637294
3216423801643400064,16.339363,1.3349104,5934.558,Horsehead nebula,85.24583,-2.45833,0.316201908248171
3216493895514585344,20.94135,2.441496,,Horsehead nebula,85.24583,-2.45833,0.3162374192539098
3216524617411476608,17.291286,1.4438133,,Horsehead nebula,85.24583,-2.45833,0.31626779272855
3216424007802009344,19.861605,1.8900585,,Horsehead nebula,85.24583,-2.45833,0.3163526488983812
3216483935481206656,17.198515,2.8581161,3310.564,Horsehead nebula,85.24583,-2.45833,0.31637168408416233
3216524961008854272,17.453684,1.5836678,4351.1367,Horsehead nebula,85.24583,-2.45833,0.31653044115252277
3216497541937658112,19.65289,2.6766472,,Horsehead nebula,85.24583,-2.45833,0.3165452783949503
3216435209076812544,17.23324,1.4406204,5669.1924,Horsehead nebula,85.24583,-2.45833,0.31662079916393754
3216422908290420480,19.183933,2.0427742,,Horsehead nebula,85.24583,-2.45833,0.31668111514482267
3216500909190780288,20.099089,1.3855419,,Horsehead nebula,85.24583,-2.45833,0.31668451562434125
3216424012096750336,19.377113,3.0485058,,Horsehead nebula,85.24583,-2.45833,0.31671991754587553
3216423805938328064,17.695656,1.9210949,5093.099,Horsehead nebula,85.24583,-2.45833,0.3168158931748798
3216494346482013568,10.95866,1.596571,4721.706,Horsehead nebula,85.24583,-2.45833,0.31681657749111297
3216525338965973760,17.665558,1.4707584,4917.324,Horsehead nebula,85.24583,-2.45833,0.31693801700902835
3216435277801013504,20.621288,2.1844501,,Horsehead nebula,85.24583,-2.45833,0.31703877429590116
3216439813285250816,19.012894,1.8768158,,Horsehead nebula,85.24583,-2.45833,0.317050919921441
3216445688803205888,20.824411,1.6790714,,Horsehead nebula,85.24583,-2.45833,0.31708777984581565
3216526983939549184,20.828716,1.77425,,Horsehead nebula,85.24583,-2.45833,0.3171712399210271
3216237885394087936,21.16227,0.65649986,,Horsehead nebula,85.24583,-2.45833,0.3172481585369328
3216421877498237056,18.640755,1.513895,4131.624,Horsehead nebula,85.24583,-2.45833,0.31725344397264593
3216439813281902720,20.418022,1.3710365,,Horsehead nebula,85.24583,-2.45833,0.317265908021017
3216464831465739520,20.067266,2.4764843,,Horsehead nebula,85.24583,-2.45833,0.3173083904639702
3216533379145424768,20.648983,,,Horsehead nebula,85.24583,-2.45833,0.31746831213561305
3216493964229750400,20.573833,1.6213703,,Horsehead nebula,85.24583,-2.45833,0.3175274396050172
3216524956718145792,20.382679,1.6728058,,Horsehead nebula,85.24583,-2.45833,0.3175999223662431
3216533379143405312,20.281586,2.0640926,,Horsehead nebula,85.24583,-2.45833,0.31760380948916633
3216446925747428224,13.326882,1.6789732,4885.023,Horsehead nebula,85.24583,-2.45833,0.3176302681957947
3216527121377724160,17.351475,1.157587,5420.321,Horsehead nebula,85.24583,-2.45833,0.3178457947319672
3216524583050488064,20.545635,1.323431,,Horsehead nebula,85.24583,-2.45833,0.3178941522785065
3216439817577236992,17.771212,1.8445263,4406.863,Horsehead nebula,85.24583,-2.45833,0.31792541673397934
3216422908290414976,18.64903,2.798563,3556.5933,Horsehead nebula,85.24583,-2.45833,0.3180197687873867
3216262551390171136,19.786856,3.1530857,,Horsehead nebula,85.24583,-2.45833,0.31803776069373596
3216435209080304256,20.671947,2.867237,,Horsehead nebula,85.24583,-2.45833,0.3180460517376883
3216421881793291136,20.9033,2.4356403,,Horsehead nebula,85.24583,-2.45833,0.31805932927346064
3216237954113839104,17.858984,3.3941631,,Horsehead nebula,85.24583,-2.45833,0.3181595100861682
3216446517726214784,13.594852,1.0804024,5145.315,Horsehead nebula,85.24583,-2.45833,0.31820383884251613
3216435002918358272,18.610342,1.3932781,4292.214,Horsehead nebula,85.24583,-2.45833,0.31821120890854176
3216436038006023296,12.812994,0.8444433,5590.1895,Horsehead nebula,85.24583,-2.45833,0.3182372622483621
3216463594516246528,20.358307,2.3272266,,Horsehead nebula,85.24583,-2.45833,0.3183137691760891
3216439748856580480,19.72856,2.323801,,Horsehead nebula,85.24583,-2.45833,0.3184160423201393
3216436205509270784,19.683144,1.6622696,,Horsehead nebula,85.24583,-2.45833,0.31860315543232914
3216422908290417536,19.268082,1.8815937,,Horsehead nebula,85.24583,-2.45833,0.3186179502882115
3216238503869494656,20.777948,1.61479,,Horsehead nebula,85.24583,-2.45833,0.31865407739564444
3216422118016415104,19.068562,1.5830803,,Horsehead nebula,85.24583,-2.45833,0.3187214245173155
3216424080816213120,20.71964,0.6807575,,Horsehead nebula,85.24583,-2.45833,0.3187984914973787
3216421881793006720,20.876463,1.4922638,,Horsehead nebula,85.24583,-2.45833,0.3188192039070296
3216497537648371968,19.932371,2.227253,,Horsehead nebula,85.24583,-2.45833,0.3188853594966382
3216525579484137216,20.106665,2.227129,,Horsehead nebula,85.24583,-2.45833,0.31896040712597934
3216435002918368128,19.815275,1.9544544,,Horsehead nebula,85.24583,-2.45833,0.3189893621170174
3216439508339594624,17.32724,1.477274,4865.389,Horsehead nebula,85.24583,-2.45833,0.3190493765460336
3216453007424788992,20.897556,2.8049068,,Horsehead nebula,85.24583,-2.45833,0.31910841804008433
3216424493133677568,20.814644,1.6040478,,Horsehead nebula,85.24583,-2.45833,0.3191232265749131
3216525545123120256,19.566895,1.2450333,,Horsehead nebula,85.24583,-2.45833,0.3191484307129836
3216497095261070592,14.547635,1.3974123,6520.863,Horsehead nebula,85.24583,-2.45833,0.3192174205443792
3216446444711430912,20.875837,0.78920364,,Horsehead nebula,85.24583,-2.45833,0.3192601304958396
3216525369036679936,19.963413,1.5657368,,Horsehead nebula,85.24583,-2.45833,0.3194852301838854
3216466510800471552,19.131512,3.1937084,,Horsehead nebula,85.24583,-2.45833,0.31954817667280017
3216439439620118528,20.535587,1.18433,,Horsehead nebula,85.24583,-2.45833,0.31979058311747754
3216446930043072128,19.936554,1.2324123,,Horsehead nebula,85.24583,-2.45833,0.31981043971478007
3216527121383509504,19.928846,1.5919781,,Horsehead nebula,85.24583,-2.45833,0.31981475884820243
3216418922560730240,18.417675,1.3877182,4543.932,Horsehead nebula,85.24583,-2.45833,0.31990435594712036
3216497331484290688,17.65102,1.3943481,4905.7646,Horsehead nebula,85.24583,-2.45833,0.31996466337126
3216424012097673600,16.523726,1.5218048,6044.5366,Horsehead nebula,85.24583,-2.45833,0.31997465992617413
3216236407924384384,20.537539,1.5796146,,Horsehead nebula,85.24583,-2.45833,0.3200750316442679
3216524784915403008,19.25631,2.3114738,,Horsehead nebula,85.24583,-2.45833,0.3201093795294716
3216439435324726272,17.208948,1.4355183,5003.392,Horsehead nebula,85.24583,-2.45833,0.32014661932766053
3216527537989211648,19.191784,1.6433239,,Horsehead nebula,85.24583,-2.45833,0.32023361376010745
3216493964229740544,20.17072,0.9898815,,Horsehead nebula,85.24583,-2.45833,0.3202708509601671
3216262035994179456,19.828772,1.9764061,,Horsehead nebula,85.24583,-2.45833,0.3202764777312108
3216434938493218688,20.11856,1.8240585,,Horsehead nebula,85.24583,-2.45833,0.3202859094361267
3216446547790676864,20.211096,1.4867058,,Horsehead nebula,85.24583,-2.45833,0.3204151169437323
3216460158542411136,17.220226,2.4249687,3584.563,Horsehead nebula,85.24583,-2.45833,0.3205934014610608
3216424527493753984,17.50705,2.4319916,3577.3403,Horsehead nebula,85.24583,-2.45833,0.3206390660231681
3216495514713110144,18.423042,2.5372105,3558.2925,Horsehead nebula,85.24583,-2.45833,0.32065709573401185
3216494552640443520,17.8629,2.5272465,3802.1062,Horsehead nebula,85.24583,-2.45833,0.32065842969126845
3216452801266358528,20.514742,2.752657,,Horsehead nebula,85.24583,-2.45833,0.32067683220154364
3216524789208914304,19.267242,2.2429733,,Horsehead nebula,85.24583,-2.45833,0.32071081113614014
3216524956713083648,20.09046,2.285326,,Horsehead nebula,85.24583,-2.45833,0.3207610466020721
3216533443572079360,14.107983,1.179532,5760.7495,Horsehead nebula,85.24583,-2.45833,0.32091288125450923
3216497537642768000,19.26171,1.4588051,,Horsehead nebula,85.24583,-2.45833,0.3209824664959715
3216423118743219584,19.112614,1.5960922,,Horsehead nebula,85.24583,-2.45833,0.32099530020960454
3216495514711910144,18.94882,1.3872528,4245.9185,Horsehead nebula,85.24583,-2.45833,0.321031304327877
3216422908290417152,19.210928,2.007246,,Horsehead nebula,85.24583,-2.45833,0.3210945516239091
3216424046456749568,20.929478,1.0829239,,Horsehead nebula,85.24583,-2.45833,0.3211922400508633
3216527675426843520,19.360193,2.52812,,Horsehead nebula,85.24583,-2.45833,0.32121337518928417
3216422122312071040,19.210495,1.9741955,,Horsehead nebula,85.24583,-2.45833,0.3212803878349676
3216446444717432576,20.319687,1.7961731,,Horsehead nebula,85.24583,-2.45833,0.3213112437187719
3216493861153703424,20.602165,2.136074,,Horsehead nebula,85.24583,-2.45833,0.3214284617103468
3216237919754102656,12.913621,1.936862,6408.213,Horsehead nebula,85.24583,-2.45833,0.3214852740683843
3216422843866577792,19.181183,1.6636238,,Horsehead nebula,85.24583,-2.45833,0.3215889672009583
3216262177729381248,17.294304,2.343708,7573.927,Horsehead nebula,85.24583,-2.45833,0.3216025827899137
3216262688829209600,20.098272,2.5509815,,Horsehead nebula,85.24583,-2.45833,0.32161513004128967
3216436102434713984,20.983736,2.4906025,,Horsehead nebula,85.24583,-2.45833,0.32164013959410265
3216494548346247552,20.600502,1.9519501,,Horsehead nebula,85.24583,-2.45833,0.32172959397433837
3216533344785407360,20.99886,0.63098145,,Horsehead nebula,85.24583,-2.45833,0.3217423052260578
3216261799770998400,21.17599,1.9063282,,Horsehead nebula,85.24583,-2.45833,0.32175744174928306
3216527572347635712,20.49382,1.4587822,,Horsehead nebula,85.24583,-2.45833,0.3218822972239256
3216494651424575488,18.642824,2.203123,4145.322,Horsehead nebula,85.24583,-2.45833,0.3219494672997646
3216236407926066304,20.449707,,,Horsehead nebula,85.24583,-2.45833,0.3220430308981391
3216463899461869952,20.253984,2.1589031,,Horsehead nebula,85.24583,-2.45833,0.32205804827822226
3216423183171870336,19.055716,1.7315311,,Horsehead nebula,85.24583,-2.45833,0.32209453412259664
3216527537987902720,19.70988,1.3755913,,Horsehead nebula,85.24583,-2.45833,0.32214010890097183
3216440569196157952,19.175644,2.2868347,,Horsehead nebula,85.24583,-2.45833,0.3221527494494961
3216262585749911424,20.632122,2.0840263,,Horsehead nebula,85.24583,-2.45833,0.3222221822360119
3216452084003897472,16.583632,2.9908304,3460.775,Horsehead nebula,85.24583,-2.45833,0.32224651096297696
3216524819280761216,20.018917,2.1384602,,Horsehead nebula,85.24583,-2.45833,0.32226980282723416
3216527190095843712,20.241003,1.2745819,,Horsehead nebula,85.24583,-2.45833,0.32243559630037394
3216524922358395904,20.505299,1.5864925,,Horsehead nebula,85.24583,-2.45833,0.3225400120696112
3216439813281905536,19.85965,1.4653893,,Horsehead nebula,85.24583,-2.45833,0.3225443221194917
3216460536498962944,20.910145,1.8092232,,Horsehead nebula,85.24583,-2.45833,0.3225492140456992
3216236403631873024,18.017897,1.5129776,4794.288,Horsehead nebula,85.24583,-2.45833,0.3225742915372292
3216527537987901056,19.990599,1.3519955,,Horsehead nebula,85.24583,-2.45833,0.3225782743874391
3216424527493416064,20.911,1.1994267,,Horsehead nebula,85.24583,-2.45833,0.3226848728788733
3216418858136026624,20.160547,2.0558777,,Horsehead nebula,85.24583,-2.45833,0.3226891723388642
3216424488838334592,19.81191,1.4258022,,Horsehead nebula,85.24583,-2.45833,0.3227828234402394
3216424493133352832,21.044147,1.0558853,,Horsehead nebula,85.24583,-2.45833,0.32280403912642613
3216452118363635072,16.487135,3.3819542,7051.6333,Horsehead nebula,85.24583,-2.45833,0.322804991806611
3216423187463874944,18.002285,1.4708309,4293.923,Horsehead nebula,85.24583,-2.45833,0.32286003426116117
3216493865445681920,17.927662,1.0811024,,Horsehead nebula,85.24583,-2.45833,0.3230649546725125
3216439508338414976,20.25753,2.593546,,Horsehead nebula,85.24583,-2.45833,0.3231610012664578
3216527469269731200,18.561588,,,Horsehead nebula,85.24583,-2.45833,0.3231963264303923
3216527469268411392,18.101646,1.9836311,,Horsehead nebula,85.24583,-2.45833,0.32323571933793827
3216439817576880256,20.93802,1.136198,,Horsehead nebula,85.24583,-2.45833,0.32325924192213545
3216435002918360704,18.961096,1.4831772,4079.5916,Horsehead nebula,85.24583,-2.45833,0.32330090094745556
3216497297124530432,19.221275,1.4547462,,Horsehead nebula,85.24583,-2.45833,0.32330149292128135
3216434938494397696,13.554835,1.5959921,4814.9834,Horsehead nebula,85.24583,-2.45833,0.32365832509154346
3216439435324717824,19.641716,1.3133564,,Horsehead nebula,85.24583,-2.45833,0.3237876716638457
3216423939082523008,19.901768,1.7014618,,Horsehead nebula,85.24583,-2.45833,0.3238485335720834
3216421916153640576,15.799359,1.9950428,,Horsehead nebula,85.24583,-2.45833,0.3238606246524821
3216524784915410048,18.96964,1.1980038,4569.199,Horsehead nebula,85.24583,-2.45833,0.32387306222339146
3216533374851475584,18.374563,1.6430702,4266.3843,Horsehead nebula,85.24583,-2.45833,0.3239098990932581
3216495514713112320,18.0779,1.4788265,4401.512,Horsehead nebula,85.24583,-2.45833,0.3239252728395804
3216236403631325568,20.42234,2.175705,,Horsehead nebula,85.24583,-2.45833,0.32393570057658516
3216452599398923904,19.928774,2.8338928,,Horsehead nebula,85.24583,-2.45833,0.32409438661314915
3216527671136297856,18.388712,2.7854748,3497.6013,Horsehead nebula,85.24583,-2.45833,0.3241558026373488
3216497297124518400,18.765078,1.5896454,4050.567,Horsehead nebula,85.24583,-2.45833,0.3241746818570486
3216436033711551488,20.6437,1.8613548,,Horsehead nebula,85.24583,-2.45833,0.32418678384181954
3216421916153640448,16.193943,1.5276423,5132.1772,Horsehead nebula,85.24583,-2.45833,0.3242751029852565
3216446513430931456,17.971216,3.4576797,,Horsehead nebula,85.24583,-2.45833,0.32427988334683755
3216493865446250624,19.60389,1.2422447,,Horsehead nebula,85.24583,-2.45833,0.32432507581806946
3216530527286441984,19.278221,3.171032,,Horsehead nebula,85.24583,-2.45833,0.32434066755624164
3216434934198871936,19.703781,1.878519,,Horsehead nebula,85.24583,-2.45833,0.32436280731168016
3216422839580699648,16.824692,1.6116095,5425.1523,Horsehead nebula,85.24583,-2.45833,0.3243791521158671
3216422912584789248,20.262,1.5906391,,Horsehead nebula,85.24583,-2.45833,0.32438034705366564
3216533413504466688,16.970392,1.7159061,5002.741,Horsehead nebula,85.24583,-2.45833,0.3243898252812375
3216495583431386112,20.613598,1.8293095,,Horsehead nebula,85.24583,-2.45833,0.324428912664354
3216435282091781504,19.250418,1.6443634,,Horsehead nebula,85.24583,-2.45833,0.3246768732600859
3216533447863824384,20.802692,1.8955536,,Horsehead nebula,85.24583,-2.45833,0.324997353420187
3216527671134902016,16.376732,1.4555244,5604.918,Horsehead nebula,85.24583,-2.45833,0.3251171071555286
3216423732924085504,19.998991,1.432972,,Horsehead nebula,85.24583,-2.45833,0.325133355299696
3216500496874651776,20.934525,2.1813755,,Horsehead nebula,85.24583,-2.45833,0.32525644740023213
3216422843865860608,20.573818,1.816124,,Horsehead nebula,85.24583,-2.45833,0.3252638903349579
3216422087952333312,15.464995,1.4450893,5613.0254,Horsehead nebula,85.24583,-2.45833,0.325280507067475
3216527675428162304,14.839992,2.7254295,3435.374,Horsehead nebula,85.24583,-2.45833,0.32531697570700185
3216238332070956800,18.196304,2.7122726,4096.3335,Horsehead nebula,85.24583,-2.45833,0.32532568534139816
3216236407925616896,19.129436,1.9780979,,Horsehead nebula,85.24583,-2.45833,0.3253413291489192
3216495617792322176,19.209484,1.2700386,,Horsehead nebula,85.24583,-2.45833,0.32536606221294956
3216525442043912832,19.941305,1.9076862,,Horsehead nebula,85.24583,-2.45833,0.32551597074080507
3216525545124400256,19.731895,1.2223759,,Horsehead nebula,85.24583,-2.45833,0.3255772449261279
3216422839570933376,18.507822,1.560339,4051.4653,Horsehead nebula,85.24583,-2.45833,0.325578945801542
3216238327774665344,18.895523,,,Horsehead nebula,85.24583,-2.45833,0.32558854575138513
3216524823569681536,21.239473,1.6501255,,Horsehead nebula,85.24583,-2.45833,0.3256128164068796
3216527087021983104,20.970816,,,Horsehead nebula,85.24583,-2.45833,0.3256266981345015
3216262551390158208,20.069841,2.965765,,Horsehead nebula,85.24583,-2.45833,0.3256372197192105
3216418926855509760,20.482458,1.3490887,,Horsehead nebula,85.24583,-2.45833,0.3256416568419968
3216237881100627968,16.878666,1.5454636,6027.501,Horsehead nebula,85.24583,-2.45833,0.32569475699563494
3216262555685222912,20.184973,2.4575768,,Horsehead nebula,85.24583,-2.45833,0.3257715442207421
3216238297711219456,19.82024,2.2065163,,Horsehead nebula,85.24583,-2.45833,0.3258048452909175
3216497507577924992,15.775678,1.5262928,5400.3496,Horsehead nebula,85.24583,-2.45833,0.3258953177484161
3216238327776674944,20.558853,1.9275188,,Horsehead nebula,85.24583,-2.45833,0.3259350000737942
3216479846670966656,20.97034,1.5456829,,Horsehead nebula,85.24583,-2.45833,0.3260829804155402
3216501076695903744,18.667542,2.3740578,,Horsehead nebula,85.24583,-2.45833,0.3261647656824453
3216460536499532672,16.895212,3.6840754,6890.786,Horsehead nebula,85.24583,-2.45833,0.3263350170015362
