source_id,phot_g_mean_mag,bp_rp,teff_gspphot,target_id,target_ra,target_dec,target_parallax,target_pm_ra,target_pm_dec,target_radial_velocity,epoch,target_separation (deg)
5350358584482202880,4.034632,1.3306477,,Eta Carinae A,161.2647742,-59.6844309,0,-11.0,4.1,-25.0,2000,5.6121465038265214E-5
5350358584482216064,13.001064,,,Eta Carinae A,161.2647742,-59.6844309,0,-11.0,4.1,-25.0,2000,0.0010707390697461488
5350358378344020096,17.227568,1.2070913,,Eta Carinae A,161.2647742,-59.6844309,0,-11.0,4.1,-25.0,2000,0.003526817719359727
5350358584502455680,18.652908,0.83512974,,Eta Carinae A,161.2647742,-59.6844309,0,-11.0,4.1,-25.0,2000,0.0036454104325158382
5350358378338864768,10.935309,0.31754208,19885.904,Eta Carinae A,161.2647742,-59.6844309,0,-11.0,4.1,-25.0,2000,0.003846866264149906
5350358584502466560,10.58256,0.2986431,17411.365,Eta Carinae A,161.2647742,-59.6844309,0,-11.0,4.1,-25.0,2000,0.003865266365807777
5350358584502423168,17.433208,1.6096773,,Eta Carinae A,161.2647742,-59.6844309,0,-11.0,4.1,-25.0,2000,0.003991232973916734
5350358584482248960,16.409828,1.3587894,,Eta Carinae A,161.2647742,-59.6844309,0,-11.0,4.1,-25.0,2000,0.004665376298472625
5350358584498202752,18.110111,1.649847,,Eta Carinae A,161.2647742,-59.6844309,0,-11.0,4.1,-25.0,2000,0.005116915544421448
5350358550122391040,15.352452,1.2454395,5718.072,Eta Carinae A,161.2647742,-59.6844309,0,-11.0,4.1,-25.0,2000,0.005187623279863798
5350358378343993728,19.55972,1.2343836,,Eta Carinae A,161.2647742,-59.6844309,0,-11.0,4.1,-25.0,2000,0.005407315243673671
5350358550142712576,18.510132,2.1395664,,Eta Carinae A,161.2647742,-59.6844309,0,-11.0,4.1,-25.0,2000,0.0055402406129578625
5350358584502457600,18.809313,1.3352938,,Eta Carinae A,161.2647742,-59.6844309,0,-11.0,4.1,-25.0,2000,0.005557123880352053
5350358378338871552,11.837832,0.34697247,18307.842,Eta Carinae A,161.2647742,-59.6844309,0,-11.0,4.1,-25.0,2000,0.005559733550120472
5350358545816438272,12.596441,2.791685,,Eta Carinae A,161.2647742,-59.6844309,0,-11.0,4.1,-25.0,2000,0.005602496151320539
5350358378338857728,13.350794,1.2560968,15016.41,Eta Carinae A,161.2647742,-59.6844309,0,-11.0,4.1,-25.0,2000,0.005836725254476104
5350358378344021632,20.25528,,,Eta Carinae A,161.2647742,-59.6844309,0,-11.0,4.1,-25.0,2000,0.005927025971844656
5350358550123297280,17.532806,1.277977,,Eta Carinae A,161.2647742,-59.6844309,0,-11.0,4.1,-25.0,2000,0.005997932243615077
5350358550142713216,18.495453,,,Eta Carinae A,161.2647742,-59.6844309,0,-11.0,4.1,-25.0,2000,0.006000953264250939
5350358550122372608,18.80986,1.9292774,,Eta Carinae A,161.2647742,-59.6844309,0,-11.0,4.1,-25.0,2000,0.006080471844998143
5350358584484548480,16.951593,1.2263699,,Eta Carinae A,161.2647742,-59.6844309,0,-11.0,4.1,-25.0,2000,0.0061058452053079455
5350358584484548224,18.581818,1.2007942,,Eta Carinae A,161.2647742,-59.6844309,0,-11.0,4.1,-25.0,2000,0.006108586576308076
5350358343979672960,19.178156,,,Eta Carinae A,161.2647742,-59.6844309,0,-11.0,4.1,-25.0,2000,0.0061582521660803625
5350358378326140544,20.311909,1.6173267,,Eta Carinae A,161.2647742,-59.6844309,0,-11.0,4.1,-25.0,2000,0.006278597636277546
5350358550122372992,18.656294,2.0247593,,Eta Carinae A,161.2647742,-59.6844309,0,-11.0,4.1,-25.0,2000,0.006310629432901316
5350358584498434816,20.732914,,,Eta Carinae A,161.2647742,-59.6844309,0,-11.0,4.1,-25.0,2000,0.006364360558295675
5350358550124839552,19.524158,2.3380852,,Eta Carinae A,161.2647742,-59.6844309,0,-11.0,4.1,-25.0,2000,0.006449610776507812
5350358584502447488,18.750977,1.4485245,,Eta Carinae A,161.2647742,-59.6844309,0,-11.0,4.1,-25.0,2000,0.006626702548631464
5350358343966410752,17.467983,2.0058613,,Eta Carinae A,161.2647742,-59.6844309,0,-11.0,4.1,-25.0,2000,0.006657311069293857
5350358584482342400,14.31264,1.5746593,5412.988,Eta Carinae A,161.2647742,-59.6844309,0,-11.0,4.1,-25.0,2000,0.00667832015731103
5350358378339327360,18.570625,1.0439091,,Eta Carinae A,161.2647742,-59.6844309,0,-11.0,4.1,-25.0,2000,0.006716989805708641
5350358584497667456,17.221146,1.271452,,Eta Carinae A,161.2647742,-59.6844309,0,-11.0,4.1,-25.0,2000,0.006765487614689631
5350358584482320640,20.056402,,,Eta Carinae A,161.2647742,-59.6844309,0,-11.0,4.1,-25.0,2000,0.006896410223996054
5350358343963955328,17.29752,1.6950226,,Eta Carinae A,161.2647742,-59.6844309,0,-11.0,4.1,-25.0,2000,0.0068973314233274075
5350358550122385792,17.994907,1.9063511,,Eta Carinae A,161.2647742,-59.6844309,0,-11.0,4.1,-25.0,2000,0.006916061820506903
5350358584484559872,19.479383,2.4642792,,Eta Carinae A,161.2647742,-59.6844309,0,-11.0,4.1,-25.0,2000,0.0069355404457731185
5350358550122378496,18.886963,1.3722401,,Eta Carinae A,161.2647742,-59.6844309,0,-11.0,4.1,-25.0,2000,0.007005668944557766
5350358378339238528,15.342351,1.193613,6005.405,Eta Carinae A,161.2647742,-59.6844309,0,-11.0,4.1,-25.0,2000,0.007012664082027953
