source_id,phot_g_mean_mag,bp_rp,teff_gspphot,target_id,target_ra,target_dec,target_parallax,target_pm_ra,target_pm_dec,target_radial_velocity,epoch,target_separation (deg)
3195919254111315712,9.54224,-0.1910038,,40 Eridani B,63.84081549227875,-7.6581122185525,199.6911,-2236.169,-3338.955,-21.0,2000,1.2947627497996245E-6
3195919254111314816,9.775309,2.9896755,,40 Eridani B,63.84081549227875,-7.6581122185525,199.6911,-2236.169,-3338.955,-21.0,2000,0.0023357609890481907
3195918498196573824,18.489964,2.2201843,,40 Eridani B,63.84081549227875,-7.6581122185525,199.6911,-2236.169,-3338.955,-21.0,2000,0.013130869959311104
3195919357190030976,17.220907,1.0322571,4994.051,40 Eridani B,63.84081549227875,-7.6581122185525,199.6911,-2236.169,-3338.955,-21.0,2000,0.015615029603592996
3195919288469176960,19.336231,0.918581,,40 Eridani B,63.84081549227875,-7.6581122185525,199.6911,-2236.169,-3338.955,-21.0,2000,0.016034597765296497
3196013124917180288,21.119026,1.3883209,,40 Eridani B,63.84081549227875,-7.6581122185525,199.6911,-2236.169,-3338.955,-21.0,2000,0.02119494873760241
3196013124915174656,20.299051,1.8011856,,40 Eridani B,63.84081549227875,-7.6581122185525,199.6911,-2236.169,-3338.955,-21.0,2000,0.021480467625839068
3195919215455747968,18.72832,1.4811726,,40 Eridani B,63.84081549227875,-7.6581122185525,199.6911,-2236.169,-3338.955,-21.0,2000,0.02201145680422056
3196013120620560256,19.54188,2.63797,,40 Eridani B,63.84081549227875,-7.6581122185525,199.6911,-2236.169,-3338.955,-21.0,2000,0.022200989639573048
3195919528989223040,4.179894,1.0412455,,40 Eridani B,63.84081549227875,-7.6581122185525,199.6911,-2236.169,-3338.955,-21.0,2000,0.023148343381606398
3196013124915456896,20.961962,1.1549263,,40 Eridani B,63.84081549227875,-7.6581122185525,199.6911,-2236.169,-3338.955,-21.0,2000,0.024124551842173346
3195918395117359488,19.028332,1.2500496,,40 Eridani B,63.84081549227875,-7.6581122185525,199.6911,-2236.169,-3338.955,-21.0,2000,0.026151522163770525
3195919563347252480,18.01433,1.8204327,4011.819,40 Eridani B,63.84081549227875,-7.6581122185525,199.6911,-2236.169,-3338.955,-21.0,2000,0.027069765856017544
3195918395117359360,16.767408,0.9344349,5348.7573,40 Eridani B,63.84081549227875,-7.6581122185525,199.6911,-2236.169,-3338.955,-21.0,2000,0.027343209199307043
3196013399793078912,17.554632,1.2803936,4449.7656,40 Eridani B,63.84081549227875,-7.6581122185525,199.6911,-2236.169,-3338.955,-21.0,2000,0.028939117118816828
3196012369000713216,18.071514,0.79878616,5638.697,40 Eridani B,63.84081549227875,-7.6581122185525,199.6911,-2236.169,-3338.955,-21.0,2000,0.0309979121692447
3196013399793078784,18.013828,1.019865,4956.822,40 Eridani B,63.84081549227875,-7.6581122185525,199.6911,-2236.169,-3338.955,-21.0,2000,0.031945468196414036
3195919632068097664,21.069267,,,40 Eridani B,63.84081549227875,-7.6581122185525,199.6911,-2236.169,-3338.955,-21.0,2000,0.03267439167875991
3196013395498466560,15.503589,0.8540287,5835.7104,40 Eridani B,63.84081549227875,-7.6581122185525,199.6911,-2236.169,-3338.955,-21.0,2000,0.033052257767539395
3195919632067345536,19.651579,2.082365,,40 Eridani B,63.84081549227875,-7.6581122185525,199.6911,-2236.169,-3338.955,-21.0,2000,0.03310532191614331
3195918429477096704,14.644722,1.1660738,,40 Eridani B,63.84081549227875,-7.6581122185525,199.6911,-2236.169,-3338.955,-21.0,2000,0.03366663120778928
3195919597706864256,19.31715,0.89995384,,40 Eridani B,63.84081549227875,-7.6581122185525,199.6911,-2236.169,-3338.955,-21.0,2000,0.035028693953462045
3195919632067938560,16.074986,2.0615816,3849.114,40 Eridani B,63.84081549227875,-7.6581122185525,199.6911,-2236.169,-3338.955,-21.0,2000,0.03785587730808463
3195918326396676608,20.697363,1.4265308,,40 Eridani B,63.84081549227875,-7.6581122185525,199.6911,-2236.169,-3338.955,-21.0,2000,0.038649787474769874
3196013227995855744,21.416328,1.0053978,,40 Eridani B,63.84081549227875,-7.6581122185525,199.6911,-2236.169,-3338.955,-21.0,2000,0.03928466362424908
3196013227995747456,20.58614,1.60396,,40 Eridani B,63.84081549227875,-7.6581122185525,199.6911,-2236.169,-3338.955,-21.0,2000,0.03992247973674633
3196013159275193088,20.879728,0.16643715,,40 Eridani B,63.84081549227875,-7.6581122185525,199.6911,-2236.169,-3338.955,-21.0,2000,0.04175709721889723
3195919181095749504,19.73328,2.1039352,,40 Eridani B,63.84081549227875,-7.6581122185525,199.6911,-2236.169,-3338.955,-21.0,2000,0.04237968840063032
3195918360757622016,19.31156,1.0616379,,40 Eridani B,63.84081549227875,-7.6581122185525,199.6911,-2236.169,-3338.955,-21.0,2000,0.042652284534405054
3196013434154177792,17.524635,1.8923283,3640.1443,40 Eridani B,63.84081549227875,-7.6581122185525,199.6911,-2236.169,-3338.955,-21.0,2000,0.04490503148102327
3196013468512839424,21.78421,1.9935493,,40 Eridani B,63.84081549227875,-7.6581122185525,199.6911,-2236.169,-3338.955,-21.0,2000,0.04550618603495727
3196012295986653696,11.758837,0.6643305,6201.6997,40 Eridani B,63.84081549227875,-7.6581122185525,199.6911,-2236.169,-3338.955,-21.0,2000,0.04663115018256127
3196013502872577408,20.692919,0.73020554,,40 Eridani B,63.84081549227875,-7.6581122185525,199.6911,-2236.169,-3338.955,-21.0,2000,0.049464736178020795
3195918738713536512,20.225586,2.0965405,,40 Eridani B,63.84081549227875,-7.6581122185525,199.6911,-2236.169,-3338.955,-21.0,2000,0.04948963396230586
3195918223317461760,20.561123,1.4019928,,40 Eridani B,63.84081549227875,-7.6581122185525,199.6911,-2236.169,-3338.955,-21.0,2000,0.050544369555416746
3196013502873686400,21.395216,1.531126,,40 Eridani B,63.84081549227875,-7.6581122185525,199.6911,-2236.169,-3338.955,-21.0,2000,0.05077382980819325
3196013326778986752,17.673803,0.927248,5243.896,40 Eridani B,63.84081549227875,-7.6581122185525,199.6911,-2236.169,-3338.955,-21.0,2000,0.051130297939741116
3195931383098460288,14.951568,0.92167664,5400.6255,40 Eridani B,63.84081549227875,-7.6581122185525,199.6911,-2236.169,-3338.955,-21.0,2000,0.05122274618338587
3195917978505007744,20.729801,1.4102745,,40 Eridani B,63.84081549227875,-7.6581122185525,199.6911,-2236.169,-3338.955,-21.0,2000,0.052588016460610745
3196012330346411648,17.620749,1.2829475,4471.847,40 Eridani B,63.84081549227875,-7.6581122185525,199.6911,-2236.169,-3338.955,-21.0,2000,0.05379493815389747
3195918257677507968,21.091398,2.1222897,,40 Eridani B,63.84081549227875,-7.6581122185525,199.6911,-2236.169,-3338.955,-21.0,2000,0.05544919481493648
3196012506441240704,13.664591,1.1742792,,40 Eridani B,63.84081549227875,-7.6581122185525,199.6911,-2236.169,-3338.955,-21.0,2000,0.05590576143582429
3196013262355484544,18.057608,1.6723995,3906.2812,40 Eridani B,63.84081549227875,-7.6581122185525,199.6911,-2236.169,-3338.955,-21.0,2000,0.056780708738601686
3196013326778987008,21.543432,2.110386,,40 Eridani B,63.84081549227875,-7.6581122185525,199.6911,-2236.169,-3338.955,-21.0,2000,0.0569651947294727
3196012334642550144,15.2473135,0.91042423,5853.4473,40 Eridani B,63.84081549227875,-7.6581122185525,199.6911,-2236.169,-3338.955,-21.0,2000,0.05825876198623736
3195917914081520256,12.824565,1.1696539,,40 Eridani B,63.84081549227875,-7.6581122185525,199.6911,-2236.169,-3338.955,-21.0,2000,0.05931609967893164
3195918704355509632,20.338099,1.8803883,,40 Eridani B,63.84081549227875,-7.6581122185525,199.6911,-2236.169,-3338.955,-21.0,2000,0.060116772309983774
3196012128483043456,20.917418,1.3058243,,40 Eridani B,63.84081549227875,-7.6581122185525,199.6911,-2236.169,-3338.955,-21.0,2000,0.061725494165419365
3195931451816562816,19.705946,1.0275383,,40 Eridani B,63.84081549227875,-7.6581122185525,199.6911,-2236.169,-3338.955,-21.0,2000,0.06192488829304618
3196012506441240576,18.049507,1.2026424,4845.8447,40 Eridani B,63.84081549227875,-7.6581122185525,199.6911,-2236.169,-3338.955,-21.0,2000,0.06219666246820422
3195917914081527296,20.060307,1.1592007,,40 Eridani B,63.84081549227875,-7.6581122185525,199.6911,-2236.169,-3338.955,-21.0,2000,0.062478818628019815
3195918154599190016,16.56294,1.0169516,5041.308,40 Eridani B,63.84081549227875,-7.6581122185525,199.6911,-2236.169,-3338.955,-21.0,2000,0.06318647139984769
3195919078016475264,17.469263,0.8260994,5575.025,40 Eridani B,63.84081549227875,-7.6581122185525,199.6911,-2236.169,-3338.955,-21.0,2000,0.06373801785746822
3195918017159032576,20.324444,1.1143494,,40 Eridani B,63.84081549227875,-7.6581122185525,199.6911,-2236.169,-3338.955,-21.0,2000,0.06405772097305794
3196013601656894592,18.852884,1.9336452,3436.7434,40 Eridani B,63.84081549227875,-7.6581122185525,199.6911,-2236.169,-3338.955,-21.0,2000,0.06426206712689661
3195918768778818176,18.0316,1.3385506,4397.22,40 Eridani B,63.84081549227875,-7.6581122185525,199.6911,-2236.169,-3338.955,-21.0,2000,0.06531665036177042
3195918051518771072,20.65108,0.73049545,,40 Eridani B,63.84081549227875,-7.6581122185525,199.6911,-2236.169,-3338.955,-21.0,2000,0.06539397080872189
3196012540800978688,20.392824,1.467495,,40 Eridani B,63.84081549227875,-7.6581122185525,199.6911,-2236.169,-3338.955,-21.0,2000,0.06683354937369095
3195917944145158784,19.316908,2.2327995,,40 Eridani B,63.84081549227875,-7.6581122185525,199.6911,-2236.169,-3338.955,-21.0,2000,0.06730358448492363
3196013361138627712,18.868849,2.5475082,3263.1323,40 Eridani B,63.84081549227875,-7.6581122185525,199.6911,-2236.169,-3338.955,-21.0,2000,0.06754295368028751
3195918051519975936,17.5891,0.8080387,5602.417,40 Eridani B,63.84081549227875,-7.6581122185525,199.6911,-2236.169,-3338.955,-21.0,2000,0.06833063615194679
3196013365433719936,21.05144,1.3146591,,40 Eridani B,63.84081549227875,-7.6581122185525,199.6911,-2236.169,-3338.955,-21.0,2000,0.06849702734595899
3195918700059404032,20.269068,2.3456955,,40 Eridani B,63.84081549227875,-7.6581122185525,199.6911,-2236.169,-3338.955,-21.0,2000,0.06863650182267794
3195918596980188160,19.821836,2.1920624,,40 Eridani B,63.84081549227875,-7.6581122185525,199.6911,-2236.169,-3338.955,-21.0,2000,0.06905900123678846
3195917634907511680,19.873549,2.4408607,,40 Eridani B,63.84081549227875,-7.6581122185525,199.6911,-2236.169,-3338.955,-21.0,2000,0.06920817574505891
3195931310083345408,19.41617,1.9183826,,40 Eridani B,63.84081549227875,-7.6581122185525,199.6911,-2236.169,-3338.955,-21.0,2000,0.07076426836291545
3195918773073274752,20.529305,1.3425312,,40 Eridani B,63.84081549227875,-7.6581122185525,199.6911,-2236.169,-3338.955,-21.0,2000,0.07098482250383197
3195917673561662336,20.688883,1.64357,,40 Eridani B,63.84081549227875,-7.6581122185525,199.6911,-2236.169,-3338.955,-21.0,2000,0.07217256831215042
3195917845360339584,20.682236,1.3530273,,40 Eridani B,63.84081549227875,-7.6581122185525,199.6911,-2236.169,-3338.955,-21.0,2000,0.07220415814421417
3195917639202163328,20.900404,0.904253,,40 Eridani B,63.84081549227875,-7.6581122185525,199.6911,-2236.169,-3338.955,-21.0,2000,0.07244668373261927
3195915057927241344,20.788004,1.7485332,,40 Eridani B,63.84081549227875,-7.6581122185525,199.6911,-2236.169,-3338.955,-21.0,2000,0.0730039482862477
3195917673563351808,19.910666,1.7118454,,40 Eridani B,63.84081549227875,-7.6581122185525,199.6911,-2236.169,-3338.955,-21.0,2000,0.07309155314865662
